PC1,PC2,Title,Anime_Score,Anime_Rank,Anime_Popularity,Anime_Members,Manga_Score,Manga_Rank,Manga_Popularity,Manga_Members,Genre_1,Genre_2,Genre_3
-2.2421920091756387,0.9472793663749401,"Kono Naka ni Hitori, Imouto ga Iru!",6.54,6132.0,993,213103,7.19,5994.0,10059.0,1672.0,Comedy,Mystery,Romance
-3.6597244001827085,-0.5649382829312464,Esper Mami,6.53,6154.0,9942,2755,7.58,2364.0,25793.0,358.0,Comedy,Supernatural,Ecchi
-2.009804709174703,0.8872041442933067,Itsuka Tenma no Kuro Usagi,6.54,6124.0,1450,133392,7.32,4511.0,9419.0,1819.0,Comedy,Romance,Supernatural
-2.5418918414094214,1.2274700476203357,Inugami-san to Nekoyama-san,6.54,6123.0,2127,79908,7.04,8065.0,3878.0,5119.0,Comedy,Girls Love,
-1.1111164321135687,1.5383046847727444,Tokyo ESP,6.55,6066.0,1198,170154,7.44,3338.0,878.0,19997.0,Action,Comedy,Sci-Fi
-1.6537235328769646,1.102328077930554,"Maou-sama, Retry!",6.54,6073.0,968,249624,7.35,4153.0,7206.0,2542.0,Action,Adventure,Fantasy
-1.6096000305416007,0.9093502834314069,Dragon Quest: Dai no Daibouken,6.55,6023.0,9169,3202,7.95,842.0,1636.0,11792.0,Adventure,Fantasy,
-2.9899686062779707,0.6600487099865106,Inu to Hasami wa Tsukaiyou,6.56,6006.0,1369,150665,7.02,8475.0,13762.0,1080.0,Comedy,Supernatural,
-0.079100634479705,1.4718176159503398,7 Seeds,6.56,5984.0,1574,137014,8.22,399.0,774.0,22499.0,Adventure,Drama,Mystery
-3.5534842344178617,0.3137019109627391,Morita-san wa Mukuchi,6.56,5957.0,5775,9726,7.07,7687.0,14215.0,1030.0,Comedy,Slice of Life,
-3.0854339962335144,0.6701131075526046,Kemeko Deluxe!,6.57,5933.0,3021,42503,7.02,8395.0,10642.0,1546.0,Action,Comedy,Romance
-2.3663436054541713,1.2512713100780157,Ganbare Douki-chan,6.57,5926.0,2013,110004,7.05,7997.0,2868.0,6913.0,Comedy,Ecchi,
-0.8692533681933392,1.3338407086482182,Saijaku Muhai no Bahamut,6.56,5963.0,532,402030,7.57,2441.0,4407.0,4418.0,Action,Fantasy,Romance
-1.8977815079645777,1.135478392491346,Appleseed,6.57,5914.0,3621,32146,7.31,4600.0,2085.0,9242.0,Action,Adventure,Sci-Fi
-3.574027012184843,0.17731576825638012,Cooking Papa,6.57,5921.0,10239,2574,7.24,5384.0,12087.0,1294.0,Comedy,Gourmet,
-2.3078626626520293,1.390110324065956,.hack//Tasogare no Udewa Densetsu,6.57,5911.0,2294,68558,7.04,8067.0,1121.0,16080.0,Adventure,Comedy,Fantasy
-1.8027696827815323,0.510688057798473,Ladies versus Butlers!,6.58,5909.0,979,222779,7.48,3024.0,15271.0,922.0,Comedy,Romance,Ecchi
-3.366159874557184,0.6349523576618818,Iketeru Futari,6.58,5900.0,4387,20340,6.97,9085.0,9854.0,1723.0,Comedy,Romance,Ecchi
-5.031890876763673,-0.9884318698223583,Kobo-chan,6.58,5906.0,13510,993,7.21,5718.0,29301.0,267.0,Comedy,Slice of Life,
-0.5251256528371963,0.8419181660740781,Urasekai Picnic,6.58,5874.0,1730,122377,8.24,366.0,7530.0,2416.0,Adventure,Fantasy,Girls Love
-1.7161111305113788,0.7300726680670977,Ryuugajou Nanana no Maizoukin,6.59,5842.0,4923,239675,7.59,2281.0,8176.0,2183.0,Comedy,Supernatural,
-3.3983623884154968,0.2950964449623134,Kage kara Mamoru!,6.59,5823.0,3788,26964,7.03,8214.0,15407.0,908.0,Comedy,Romance,
-0.9851938684749353,0.8502528822831597,Five Star Stories,6.59,5812.0,5198,14393,8.08,607.0,3492.0,5690.0,Action,Drama,Fantasy
-1.10950342207054,1.7534742874665346,Plunderer,6.59,5837.0,557,435712,7.27,5123.0,645.0,26909.0,Action,Fantasy,Ecchi
-3.074471200978701,0.5788165037801802,Hanaukyou Maid-tai,6.59,5817.0,3490,33037,7.04,8093.0,10856.0,1504.0,Comedy,Romance,Ecchi
-2.036803113917301,0.5339931855501873,GS Mikami: Gokuraku Daisakusen!!,6.6,5793.0,8796,3944,7.72,1604.0,5526.0,3454.0,Comedy,Fantasy,
-1.7521578037417673,0.8100908301618643,C³,6.6,5782.0,1156,178005,7.35,4234.0,9081.0,1900.0,Action,Comedy,Supernatural
-1.973843001823082,0.9955144795584421,Asobi ni Iku yo!,6.6,5776.0,1041,203034,7.19,6043.0,6839.0,2706.0,Comedy,Romance,Sci-Fi
-1.8896288960445113,1.6034252827590418,Okusama ga Seitokaichou!,6.6,5752.0,741,301302,7.03,8294.0,872.0,20088.0,Comedy,Romance,Ecchi
-1.1213629742189957,1.1083448317635476,Mahouka Koukou no Yuutousei,6.61,5725.0,1611,134793,7.52,2728.0,3035.0,6572.0,Fantasy,Sci-Fi,
1.0518668692041009,2.403856713524179,Houseki no Kuni,6.61,5719.0,4594,467358,8.96,12.0,94.0,124973.0,Fantasy,Sci-Fi,
-2.4224127381119165,1.1220764783050827,Kyou no Asuka Show,6.61,5723.0,2897,48529,7.05,7917.0,2405.0,8150.0,Comedy,Ecchi,
-2.291845132564567,1.0550195597893992,Mars Red,6.61,5726.0,1596,125766,7.07,7667.0,4785.0,4039.0,Action,Supernatural,
-3.4014862079105215,0.5432080524140188,Da Zhu Zai,6.61,5710.0,7159,6979,7.03,8190.0,7693.0,2349.0,Action,Adventure,Fantasy
-1.1731967122932767,1.489515809990281,Kenja no Mago,6.61,5721.0,374,596289,7.27,5071.0,3222.0,6192.0,Action,Comedy,Fantasy
-2.133374812714201,1.4899960499988272,Akuma no Riddle,6.61,5705.0,786,269337,6.97,9181.0,1375.0,13806.0,Action,Girls Love,
-1.7690219044646802,1.719421742003457,Dagashi Kashi,6.61,5711.0,447,460339,7.01,8557.0,835.0,21183.0,Comedy,Gourmet,Slice of Life
-0.9968630432177199,0.8188772555368072,Rokujouma no Shinryakusha!?,6.62,5651.0,6498,181832,8.09,581.0,3733.0,5323.0,Comedy,Romance,Supernatural
0.6695567230858137,2.4719942885438604,Shuumatsu no Walküre,6.63,5624.0,1020,318796,8.08,600.0,81.0,132314.0,Action,Drama,Supernatural
-2.601706772321853,0.44425510984830835,Koisuru Shirokuma,6.63,5604.0,6512,7707,7.3,4699.0,8190.0,2179.0,Boys Love,Comedy,
-0.3458682943203533,1.5302478604318024,Ichigo 100%,6.64,5577.0,1636,116302,7.77,1388.0,336.0,47167.0,Comedy,Romance,Ecchi
-1.5976966764854086,0.49509118272864105,Gilgamesh,6.64,5574.0,3096,42486,7.59,2292.0,9474.0,1803.0,Drama,Fantasy,Sci-Fi
-1.7177933261074525,1.0327712497724881,Kashimashi: Girl Meets Girl,6.64,5579.0,2729,51531,7.29,4844.0,2278.0,8537.0,Comedy,Drama,Girls Love
-1.0178806480226448,1.5637576768112496,Renai Boukun,6.64,5553.0,581,371606,7.3,4793.0,716.0,24215.0,Comedy,Romance,Supernatural
-4.089884946323222,-0.26783898837305564,Bakegyamon,6.65,5495.0,8627,3840,7.05,7908.0,18630.0,666.0,Action,Fantasy,
-1.6414918340105082,0.5343508065800159,Dragon Crisis!,6.65,5504.0,1183,173608,7.43,3481.0,11562.0,1377.0,Action,Romance,Supernatural
-1.9005210741291894,1.173116036020816,IS: Infinite Stratos,6.66,5485.0,293,642923,7.05,7963.0,7732.0,2338.0,Action,Comedy,Sci-Fi
-3.26141218194177,-0.556335014081189,Hikari no Densetsu,6.66,5483.0,7493,6150,7.42,3538.0,23119.0,446.0,Romance,Sports,
-3.512468345600445,-0.474278073002683,Dan Doh!!,6.66,5471.0,8064,4700,7.3,4722.0,21503.0,514.0,Adventure,Sports,
-3.1440427823960104,0.519563320186994,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,6.66,5461.0,2577,60079,6.92,9752.0,10811.0,1514.0,Comedy,Slice of Life,
-2.865525450952653,0.2793616220993255,Ao no Kanata no Four Rhythm,6.66,5460.0,1341,150450,7.05,7965.0,16347.0,825.0,Sci-Fi,Sports,
-2.3985601348736516,0.747094693207065,Spriggan,6.66,5445.0,3881,36637,7.14,6675.0,5033.0,3829.0,Adventure,Sci-Fi,
-2.6653782446955865,0.661969097102611,Eureka Seven AO,6.67,5379.0,1853,97065,7.0,8708.0,8640.0,2026.0,Action,Adventure,Drama
-2.31100627942491,0.840821720743649,Aiura,6.67,5371.0,1986,88306,7.06,7727.0,5286.0,3627.0,Comedy,Slice of Life,
0.07481512514647673,1.7073746042224094,Arifureta Shokugyou de Sekai Saikyou,6.67,5373.0,320,709756,7.69,1714.0,659.0,26285.0,Action,Adventure,Fantasy
-2.3298664122243387,-0.2941943875000858,Goshuushou-sama Ninomiya-kun,6.68,5356.0,1816,98999,7.45,3262.0,23210.0,442.0,Comedy,Fantasy,Ecchi
-1.9304178943466725,0.41552828126639957,Digimon Xros Wars,6.68,5353.0,2786,50826,7.37,3977.0,10032.0,1679.0,Action,Adventure,Comedy
-1.9223014246574617,0.9252137371978137,Dansai Bunri no Crime Edge,6.69,5293.0,1678,112976,7.14,6711.0,3717.0,5347.0,Action,Fantasy,Romance
-1.5832166123829443,0.8290709215084265,Seiken no Blacksmith,6.69,5320.0,1146,187372,7.28,4993.0,5963.0,3158.0,Action,Adventure,Fantasy
-2.0736816351087834,0.9330972236272976,Alien 9,6.69,5284.0,3304,40663,7.14,6664.0,2036.0,9381.0,Horror,Sci-Fi,
-2.826381103958456,0.7052926536080238,Dragon Drive,6.7,5266.0,4019,23709,6.97,9073.0,4836.0,3993.0,Action,Adventure,Comedy
-0.3669090585512907,2.5919385105680695,Domestic na Kanojo,6.7,5264.0,263,760725,7.19,5981.0,100.0,118117.0,Drama,Romance,
-0.577504703866046,0.9371515656942453,Tokyo Babylon,6.7,5250.0,4414,19867,7.99,761.0,865.0,20331.0,Action,Mystery,Supernatural
-2.1793377832299594,0.7333395259960306,Ultraman,6.71,5232.0,3898,28537,7.17,6339.0,3676.0,5407.0,Action,Sci-Fi,
-1.152213900344533,1.1459785238151792,Maji de Watashi ni Koi Shinasai!,6.7,5236.0,714,306131,7.3,4783.0,2393.0,8178.0,Comedy,Romance,Ecchi
-1.2884429399184627,0.7249793141364702,Muhyo to Rouji no Mahouritsu Soudan Jimusho,6.71,5219.0,2699,53172,7.49,2984.0,4034.0,4909.0,Action,Comedy,Drama
-1.2850757547602012,0.5345918660169263,Mahou Shoujo Lyrical Nanoha ViVid,6.72,5186.0,3855,27029,7.63,2044.0,5400.0,3534.0,Action,Adventure,
-2.4008075483401674,-0.10757564801385779,Hoshizora e Kakaru Hashi,6.72,5183.0,1189,178087,7.26,5130.0,20566.0,559.0,Comedy,Romance,Ecchi
-2.666258426413539,0.5913980016758871,Mahoutsukai ni Taisetsu na Koto,6.72,5187.0,3824,27914,7.03,8198.0,5998.0,3138.0,Drama,Slice of Life,
-1.4915154661556964,1.2003408348527433,Asu no Yoichi!,6.72,5169.0,1000,208502,7.15,6510.0,1150.0,15749.0,Comedy,Romance,Ecchi
-2.7144031759941076,-0.3294847565737012,UFO Princess Valkyrie,6.72,5166.0,4317,21276,7.34,4314.0,19863.0,595.0,Comedy,Sci-Fi,Ecchi
-2.776158199232368,-0.11935977549275349,Ribbon no Kishi,6.73,5129.0,7704,6018,7.35,4198.0,13162.0,1148.0,Action,Fantasy,Mystery
